"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
141,NA,NA,603,"MMV & SZ",122,1,"Behavioural",NA,603,2019,"Published","Journal Article","Journal Of Abnormal Psychology","Heightened biological stress response during exposure to a trauma film predicts an increase in intrusive memories","Schultebraucks, Katharina; Rombold-Bruehl, Felicitas; Wingenfeld, Katja; Hellmann-Regen, Julian; Otte, Christian; Roepke, Stefan","katharina.schultebraucks@charite.de","10.1037/abn0000440","Web of Science","Germany","Europe",2,122,"122","1","23.39327","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Supplemental Material","Trier Social Stress Test (TSST)","Trier social stress test","Increase","Placebo TSST","Experimental task","Placebo","Trier social stress test","Behavioural","Emotion","Indirect","Task",60,62,122,"Pre","Trauma film","Trauma film","1","14min 40s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Not provided","Not provided","HRV, HR, BP, Cortisol",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Need to contact author for intrusion subscale stats",NA,NA,NA,"Film","Yes","Schultebraucks et al., 2019","Schultebraucks et al., 2019","Schultebraucks et al., 2019","Trier social stress test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,604,"MMV & SZ",122,1,"Behavioural",NA,604,2019,"Published","Journal Article","Journal Of Abnormal Psychology","Heightened biological stress response during exposure to a trauma film predicts an increase in intrusive memories","Schultebraucks, Katharina; Rombold-Bruehl, Felicitas; Wingenfeld, Katja; Hellmann-Regen, Julian; Otte, Christian; Roepke, Stefan","katharina.schultebraucks@charite.de","10.1037/abn0000440","Web of Science","Germany","Europe",2,122,"122","1","23.39327","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Supplemental Material","Trier Social Stress Test (TSST)","Trier social stress test","Increase","Placebo TSST","Experimental task","Placebo","Trier social stress test","Behavioural","Emotion","Indirect","Task",60,62,122,"Pre","Trauma film","Trauma film","1","14min 40s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","4 weeks post trauma film",NA,"Retrospective",NA,"Not provided","Not provided","HRV, HR, BP, Cortisol",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Need to contact author for intrusion subscale stats",NA,NA,NA,"Film","Yes","Schultebraucks et al., 2019","Schultebraucks et al., 2019","Schultebraucks et al., 2019","Trier social stress test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,1,1,620,"SZ",124,1,"Behavioural",NA,620,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Negative expectation group (intrusion-promoting)","Negative expectation towards intrusion","Increase","No-expectation control group","No-task","No-Task","Negative expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",32,33,65,"Immediate post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,5,NA,3.84,5.82,NA,4.1,"-0.82",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Negative expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.20386,0.06187,0.20386,0.248742287,-0.283671272,0.691398494,0.819577617,0.412456938
143,NA,NA,622,"SZ",124,1,"Behavioural",NA,622,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Negative expectation group (intrusion-promoting)","Negative expectation towards intrusion","Increase","No-expectation control group","No-task","No-Task","Negative expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",32,33,65,"Immediate post","Trauma film","Trauma film","4","12.65min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Not reported",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"Not provided",NA,NA,NA,"Not provided","Not provided",NA,"Contact author for this data. Contacted. No response",NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Negative expectation towards intrusion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,624,"SZ",124,1,"Behavioural",NA,624,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Negative expectation group (intrusion-promoting)","Negative expectation towards intrusion","Increase","No-expectation control group","No-task","No-Task","Negative expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",32,33,65,"Immediate post","Trauma film","Trauma film","4","12.65min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"No",NA,12.94,NA,2.83,13.58,NA,3.54,"-0.64",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Negative expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.19697,0.06185,0.19697,0.248699575,-0.29047834,0.684423995,0.792011115,0.428354195
143,NA,NA,626,"SZ",124,1,"Behavioural",NA,626,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Negative expectation group (intrusion-promoting)","Negative expectation towards intrusion","Increase","No-expectation control group","No-task","No-Task","Negative expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",32,33,65,"Immediate post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion Provocation Task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 min","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,4.25,NA,3.16,4.41,NA,2.71,"-0.16",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Negative expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.05377,0.06158,0.05377,0.248143649,-0.432591564,0.540131539,0.216688952,0.828450758
144,NA,NA,629,"SZ",125,1,"Behavioural",NA,629,2022,"Published","Journal Article","Cognitive Therapy And Research","An experimental investigation of the impact of blame appraisals and moral injury beliefs on psychological outcomes","Hoffman, Joel; Nickerson, Angela","j.hoffman@unsw.edu.au","10.1007/s10608-021-10264-y","PROQUEST","Australia","Australia",3,108,"73","0.675925926","21.59","Between-subject",1,1,0,1,1,1,0,0,1,1,1,8,"Provided by the author","Other-blame","Guilt induction","Increase","No-blame","No-task","No-Task","Guilt induction","Behavioural","Emotion","Direct","Task",38,36,74,"Pre + peri","Auditory mental imagery","Potentially Morally Injurious Audio Scenario","1","164s","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/memory","Null","No group differences were found",NA,NA,"No",NA,2.05,0.463,2.854123683,1.72,0.351,2.106,"0.33",NA,NA,NA,"Not provided","Not provided",NA,"The manipulation involves: 1) priming before exp, 2) corresponding adjustment during trauma imagery; Contact author for data, contacted and got data",NA,NA,"Audio","No","Hoffman & Nickerson, 2021","Hoffman & Nickerson, 2021","Hoffman & Nickerson, 2021","Guilt induction",NA,NA,NA,NA,1,NA,NA,NA,NA,0.12967,0.05421,-0.12967,0.232824337,-0.586002517,0.326668883,-0.556929824,0.577575377
148,1,1,646,"SZ",129,1,"Behavioural",NA,646,2022,"Published","Journal Article","Psychoneuroendocrinology","Acute stress reactivity and intrusive memory development: a randomized trial using an adjusted trauma film paradigm","Hilberdink, C. E., de Rooij, S. R., Olff, M., Bosch, J. A., & van Zuiden, M. ","m.vanzuiden@amsterdamumc.nl","10.1016/j.psyneuen.2022.105686","PUBMED","Netherlands","Europe",2,63,"0","0","22.3","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Provided by the author","Socially-evaluated cold pressor test (seCPT)","Cold water stress induction","Increase","Control condition (warm water)","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",29,34,63,"Pre","Trauma film","Trauma film","1","15min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group differences were found","Salivary alpha amylase (sAA); Salivary cortisol; Blood pressure (BP); Pre-ejection period; Heart rate (variability); ","adjusted PTSD Checklist for DSM-5 (PCL5)","Yes","Mixed",6.07,NA,7,4.85,NA,6,"1.22","t(61)=1.62",NA,"0.11","0.41","Cohen's d",NA,NA,NA,NA,"Film","Yes","Hilberdink et al., 2022","Hilberdink et al., 2022","Hilberdink et al., 2022","Cold vs. Warm water stress",NA,NA,NA,NA,1,NA,NA,1.62,0.41,0.186,0.06417,-0.186,0.253316178,-0.682496733,0.310502684,-0.734248503,0.462797297
148,NA,NA,647,"SZ",129,1,"Behavioural",NA,647,2022,"Published","Journal Article","Psychoneuroendocrinology","Acute stress reactivity and intrusive memory development: a randomized trial using an adjusted trauma film paradigm","Hilberdink, C. E., de Rooij, S. R., Olff, M., Bosch, J. A., & van Zuiden, M. ","m.vanzuiden@amsterdamumc.nl","10.1016/j.psyneuen.2022.105686","PUBMED","Netherlands","Europe",2,63,"0","0","22.3","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Provided by the author","Socially-evaluated cold pressor test (seCPT)","Cold water stress induction","Increase","Control condition (warm water)","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",29,34,63,"Pre","Trauma film","Trauma film","1","15min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Negative","The seCPT participants reported more distressing intrusions","Salivary alpha amylase (sAA); Salivary cortisol; Blood pressure (BP); Pre-ejection period; Heart rate (variability); ","adjusted PTSD Checklist for DSM-5 (PCL5)","Yes","Mixed",0.74,NA,1.48,0.35,NA,1.03,"0.39",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Hilberdink et al., 2022","Hilberdink et al., 2022","Hilberdink et al., 2022, Mean","Cold vs. Warm water stress",NA,NA,"Mean",NA,1,NA,NA,NA,NA,0.3065,0.06464,-0.3065,0.254244133,-0.804814921,0.191822081,-1.205520127,0.228002573
148,NA,NA,648,"SZ",129,1,"Behavioural",NA,648,2022,"Published","Journal Article","Psychoneuroendocrinology","Acute stress reactivity and intrusive memory development: a randomized trial using an adjusted trauma film paradigm","Hilberdink, C. E., de Rooij, S. R., Olff, M., Bosch, J. A., & van Zuiden, M. ","m.vanzuiden@amsterdamumc.nl","10.1016/j.psyneuen.2022.105686","PUBMED","Netherlands","Europe",2,63,"0","0","22.3","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Provided by the author","Socially-evaluated cold pressor test (seCPT)","Cold water stress induction","Increase","Control condition (warm water)","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",29,34,63,"Pre","Trauma film","Trauma film","1","15min","Sum Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found","Salivary alpha amylase (sAA); Salivary cortisol; Blood pressure (BP); Pre-ejection period; Heart rate (variability); ","adjusted PTSD Checklist for DSM-5 (PCL5)","Yes","Mixed",14.62,NA,24.62,7.94,NA,11.02,"6.68","t(61)=1.54",NA,"0.13","0.3","Cohen's d",NA,NA,NA,NA,"Film","Yes","Hilberdink et al., 2022","Hilberdink et al., 2022","Hilberdink et al., 2022, Sum","Cold vs. Warm water stress",NA,NA,"Sum",NA,1,NA,NA,1.54,0.3,0.35575,0.0649,-0.35575,0.254752722,-0.855064798,0.143565872,-1.396450097,0.162578998
151,1,1,656,"MMV",131,1,"Pharmacological","Oxytocin",656,2022,"Published","Journal Article","Neuropsychopharmacology","Intranasal oxytocin administration impacts the acquisition and consolidation of trauma-associated memories: A double-blind randomized placebo-controlled experimental study in healthy women","Schultebraucks, Katharina;Maslahati, Tolou;Wingenfeld, Katja;Hellmann-Regen, Julian;Kraft, Julia;Kownatzki, Maureen;Behnia, Behnoush;Ripke, Stephan;Otte, Christian;Roepke, Stefan","ks3796@cumc.columbia.edu; stefan.roepke@charite.de","10.1038/s41386-021-01247-4","PROQUEST","Germany","Europe",2,201,"201","1","22.97","Between-subject",1,1,1,1,1,1,1,0,1,1,0,9,"Page 1049","Oxytocin","Oxytocin","Increase","Placebo","Experimental task","Placebo","Oxytocin","Pharmacological",NA,NA,NA,104,97,201,"Pre","Trauma film","Trauma film","1","13.47 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image","Negative","More intrusions in the oxytocin group","cortisol, sAA, HRV",NA,"No",NA,5.39,NA,4.96,4.09,NA,3.62,"1.3","t(188.33)=2.12","Not provided","0.035","0.3","Cohen's d",NA,NA,NA,NA,"Film","Yes","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Oxytocin",NA,NA,NA,NA,1,NA,NA,2.12,0.3,0.29668,0.02014,-0.29668,0.141928227,-0.574863354,-0.018504703,-2.090380707,0.036583615
151,NA,NA,657,"SZ",131,1,"Pharmacological","Oxytocin",657,2022,"Published","Journal Article","Neuropsychopharmacology","Intranasal oxytocin administration impacts the acquisition and consolidation of trauma-associated memories: A double-blind randomized placebo-controlled experimental study in healthy women","Schultebraucks, Katharina;Maslahati, Tolou;Wingenfeld, Katja;Hellmann-Regen, Julian;Kraft, Julia;Kownatzki, Maureen;Behnia, Behnoush;Ripke, Stephan;Otte, Christian;Roepke, Stefan","ks3796@cumc.columbia.edu; stefan.roepke@charite.de","10.1038/s41386-021-01247-4","PROQUEST","Germany","Europe",2,201,"201","1","22.97","Between-subject",1,1,1,1,1,1,1,0,1,1,0,9,"Obtained from the authors","Oxytocin","Oxytocin","Increase","Placebo","Experimental task","Placebo","Oxytocin","Pharmacological",NA,NA,NA,104,97,201,"Pre","Trauma film","Trauma film","1","13.47 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image","Null","No group differences","cortisol, sAA, HRV",NA,"No",NA,2.22,NA,1.01,2.15,NA,1.04,"0.07",NA,"Not provided",NA,NA,NA,NA,NA,NA,NA,"Film","Yes","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Oxytocin",NA,NA,NA,NA,1,NA,NA,NA,NA,0.06806,0.01994,-0.06806,0.141195562,-0.344805976,0.208680626,-0.482045426,0.629773677
160,NA,NA,682,"SZ",140,1,"Behavioural",NA,682,2022,"Published","Journal Article","Behaviour Research And Therapy","Pavlovian threat conditioning can generate intrusive memories that persist over time","Espinosa, Lisa; Bonsall, Michael B.; Becker, Nina; Holmes, Emily A.; Olsson, Andreas","lisa.espinosa@ki.se","10.1016/j.brat.2022.104161","Pubmed","Sweden","Europe",3,81,"44","0.543209877","26.64","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 104161","Unsupportive social interaction","Unsupportive social interaction","Increase","No social interaction","Experimental task","Control (magazine reading)","Unsupportive social interaction","Behavioural","Emotion","Indirect","Task",30,24,54,"Immediate post","Picture (CS) + shock (US)","Pavlovian threat conditioning","2","Not reported","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Image","Null","No group differences were found between supportive and non-supportive group","SCR",NA,"Yes","Not reported",1.23,NA,3.66,0.45,NA,2.75,"0.78",NA,"Not provided","0.69","Not provided",NA,NA,"The mean and sd is the difference between CS+ and CS-",NA,NA,"Picture + shock","Yes","Espinosa et al., 2022","Espinosa et al., 2022","Espinosa et al., 2022","Unsupportive social interaction",NA,NA,NA,NA,1,NA,NA,NA,NA,0.23374,0.07551,-0.23374,0.274783285,-0.772310619,0.30483986,-0.850617165,0.394982051
168,NA,NA,707,"MMV",148,1,"Behavioural",NA,707,2023,"Published","Journal Article","Journal Of Anxiety Disorders","Reading others’ social appraisals after viewing an aversive film online impacts mood but not intrusive memories","Espinosa, Lisa; Singh, Laura; Eimer, Tabea; Olsson, Andreas; Holmes, Emily A.","lisaespinosaa@gmail.com","10.1016/j.janxdis.2023.102763","EMBASE","England","Europe",3,181,"98","0.541436464","33.23","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"table 2, page 6","Negative Comments","Negative social reappraisal","Increase","No Comments","No-task","No-Task","Negative social reappraisal","Behavioural","Emotion","Direct","Task",58,56,114,"Immediate post","Trauma film","Trauma film","Not Reported","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","No group difference",NA,NA,"No",NA,3.66,NA,0.44,3.98,NA,0.52,"-0.32",NA,"Not provided",NA,"Not provided",NA,"Reported in manuscript that intrusion distress was collected but not reported in text",NA,NA,NA,"Film","Yes","Espinosa et al., 2023","Espinosa et al., 2023","Espinosa et al., 2023","Negative social reappraisal",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.66088,0.03701,0.66088,0.192390621,0.283795132,1.037966366,3.435098584,0.000592338
