Analysis,Individual Technique Name,Time of Administration,Prediction,Outcome,Suboutcome,OutlierRemove,N,j,n,k,Hedgesg,CI,z,p,Q,tau2.studylevel,tau2.outcomelevel,I2,Q.pval
Individual Technique,Imagery re-experience,Immediate post,All,Intrusion-related distress,NA,no,319,3,3,3,0.36908525," [-0.03, 0.76]",1.830158508,0.06722624,2.895220812,0.019911414,0.019911414,32.57972117,0.235131486
Individual Technique,Imagery re-experience + eye movement,Immediate post,All,Intrusion-related distress,NA,no,174,1,2,2,-0.189251658," [-0.61, 0.23]",-0.88879259,0.374114559,0.000140031,1.8731E-07,1.8731E-07,0.000413031,0.990558482
Individual Technique,Imagery re-experience + number counting,Immediate post,All,Intrusion-related distress,NA,no,174,1,2,2,-0.204496688," [-0.63, 0.22]",-0.948783387,0.342730793,0.05929668,2.49834E-13,2.49834E-13,5.34118E-10,0.807611039
Individual Technique,Imagery rescripting,Immediate post,All,Intrusion-related distress,NA,no,219,2,2,3,0.404224412," [0.09, 0.72]",2.528180408,0.011465542,0.533112656,1.96773E-12,4.6708E-13,3.16222E-09,0.766012854
Individual Technique,Imagery trauma elaboration,Immediate post,All,Intrusion-related distress,NA,no,106,1,1,1,0.14657," [-0.23, 0.53]",0.75349503,0.451152497,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers,Immediate post,All,Intrusion-related distress,NA,no,80,1,1,1,-0.06921," [-0.69, 0.55]",-0.218809076,0.826798777,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers + thought suppression,Immediate post,All,Intrusion-related distress,NA,no,200,2,2,2,0.001346009," [-0.83, 0.83]",0.00317944,0.997463178,3.826455583,0.132461841,0.132461841,73.86615425,0.050449511
Individual Technique,Memory test,Immediate post,All,Intrusion-related distress,NA,no,52,1,1,2,0.212488219," [-0.08, 0.51]",1.405392346,0.159904642,0.066552495,0,4.46825E-12,9.77308E-09,0.796424116
Individual Technique,Mindfulness vs. Muscle relaxation,Immediate post,All,Intrusion-related distress,NA,no,60,1,1,3,0.143720379," [-0.17, 0.46]",0.892896694,0.371912498,2.037056795,0,0.001539185,1.980297636,0.361125983
Individual Technique,Number counting,Immediate post,All,Intrusion-related distress,NA,no,41,1,1,2,0.250056228," [-0.51, 1.01]",0.644541276,0.519224501,1.501114136,0,0.100490925,33.38281409,0.220500014
Individual Technique,Oxytocin,Immediate post,All,Intrusion-related distress,NA,no,202,1,1,1,-0.08503," [-0.36, 0.19]",-0.604013875,0.545834417,NA,NA,NA,NA,NA
Individual Technique,Past vs. Now verbal training,Immediate post,All,Intrusion-related distress,NA,no,96,1,1,1,-0.02213," [-0.31, 0.26]",-0.153308858,0.878154716,NA,NA,NA,NA,NA
Individual Technique,Positive vs. Negative cbm training,Immediate post,All,Intrusion-related distress,NA,no,341,3,3,4,-0.086863437," [-0.30, 0.13]",-0.800749104,0.423276909,1.405807648,3.32039E-13,6.34272E-12,1.41456E-08,0.704173953
Individual Technique,Propranolol,Immediate post,All,Intrusion-related distress,NA,no,88,1,1,1,0.77255," [0.21, 1.34]",2.679637856,0.007370185,NA,NA,NA,NA,NA
Individual Technique,Prosocial behavior,Immediate post,All,Intrusion-related distress,NA,no,180,1,2,2,0.352672026," [0.06, 0.65]",2.347629779,0.01889329,0.009640523,2.45569E-12,2.45923E-12,1.08894E-08,0.921784469
Individual Technique,Sad induction,Immediate post,All,Intrusion-related distress,NA,no,81,1,1,2,0.032131801," [-0.34, 0.41]",0.167972967,0.866604546,0.703011603,0,1.58865E-12,2.17073E-09,0.401773598
Individual Technique,Self efficacy,Immediate post,All,Intrusion-related distress,NA,no,74,1,1,2,0.040610206," [-0.36, 0.44]",0.197662116,0.843309432,0.213664286,0,5.72251E-12,6.7718E-09,0.64391041
Individual Technique,Sleep,Immediate post,All,Intrusion-related distress,NA,no,367,6,6,6,0.118137764," [-0.10, 0.34]",1.066197216,0.2863345,5.87072868,0.003057704,0.003057704,8.229831973,0.319001533
Individual Technique,Social comparison,Immediate post,All,Intrusion-related distress,NA,no,120,1,1,3,0.360876915," [0.07, 0.66]",2.398815946,0.01644818,0.76622829,0,5.19071E-12,7.64448E-09,0.681735078
Individual Technique,Tetris,Immediate post,All,Intrusion-related distress,NA,no,71,1,1,1,-0.22435," [-0.80, 0.35]",-0.766459717,0.443402812,NA,NA,NA,NA,NA
Individual Technique,Therapy dog interaction,Immediate post,All,Intrusion-related distress,NA,no,60,1,1,1,0.22849," [-0.39, 0.85]",0.720208567,0.47139659,NA,NA,NA,NA,NA
Individual Technique,Thought suppression,Immediate post,All,Intrusion-related distress,NA,no,200,2,2,2,-0.223494658," [-0.82, 0.38]",-0.729525697,0.465680155,2.012169902,0.047349308,0.047349308,50.30240743,0.156041995
Individual Technique,Trauma re-exposure,Immediate post,All,Intrusion-related distress,NA,no,115,1,1,1,-0.04825," [-0.49, 0.40]",-0.212755394,0.831517758,NA,NA,NA,NA,NA
Individual Technique,Trauma re-exposure + verbal update,Immediate post,All,Intrusion-related distress,NA,no,115,1,1,1,0.15152," [-0.30, 0.61]",0.650758081,0.515202664,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder +  visual stimulation imagery,Immediate post,All,Intrusion-related distress,NA,no,114,1,1,1,-0.32057," [-0.78, 0.14]",-1.379159947,0.167845444,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder + d-corsi vs. Trauma reminder,Immediate post,All,Intrusion-related distress,NA,no,107,1,1,1,0.13008," [-0.35, 0.61]",0.535755328,0.59212766,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder + tetris vs. Trauma reminder,Immediate post,All,Intrusion-related distress,NA,no,167,2,2,2,0.272278089," [-0.08, 0.62]",1.51784997,0.129052225,0.959450039,6.77141E-11,6.76979E-11,2.09665E-07,0.327325479
Individual Technique,Ve allocentric recognition memory task,Immediate post,All,Intrusion-related distress,NA,no,45,1,1,1,-0.34433," [-1.07, 0.38]",-0.936070769,0.349236752,NA,NA,NA,NA,NA
Individual Technique,Ve egocentric recognition memory task,Immediate post,All,Intrusion-related distress,NA,no,45,1,1,1,0.3428," [-0.38, 1.06]",0.931970639,0.351351699,NA,NA,NA,NA,NA
Individual Technique,Visual stimulation,Immediate post,All,Intrusion-related distress,NA,no,120,1,1,2,-0.096290946," [-0.50, 0.31]",-0.465321678,0.641701113,1.70165286,0,0.035314214,41.23362523,0.192071961
Individual Technique,Visual stimulation imagery,Immediate post,All,Intrusion-related distress,NA,no,114,1,1,1,-0.23419," [-0.69, 0.22]",-1.016986885,0.309159669,NA,NA,NA,NA,NA
Individual Technique,Writing-based rescripting,Immediate post,All,Intrusion-related distress,NA,no,119,1,1,1,0.54555," [0.04, 1.05]",2.108947737,0.034949093,NA,NA,NA,NA,NA
Individual Technique,Block rehearsal + thought suppression,Immediate post,All,Intrusion-related distress,NA,yes,120,1,1,1,0.16679," [-0.40, 0.73]",0.576767436,0.56409657,NA,NA,NA,NA,NA
Individual Technique,Clay modeling,Immediate post,All,Intrusion-related distress,NA,yes,41,1,1,1,-0.11839," [-1.00, 0.76]",-0.264492215,0.791400663,NA,NA,NA,NA,NA
Individual Technique,Concrete processing,Immediate post,All,Intrusion-related distress,NA,yes,83,1,1,2,-0.247872807," [-0.62, 0.13]",-1.292884448,0.196051027,0.611915136,0,2.57471E-12,3.50206E-09,0.434067638
Individual Technique,Concrete processing vs. Film-related rumination,Immediate post,All,Intrusion-related distress,NA,yes,83,1,1,2,0.075047012," [-0.30, 0.45]",0.396844033,0.691482478,0.13705418,0,6.18815E-12,8.65173E-09,0.711227299
Individual Technique,Dog interaction film,Immediate post,All,Intrusion-related distress,NA,yes,60,1,1,1,0.40112," [-0.22, 1.03]",1.255896511,0.209153494,NA,NA,NA,NA,NA
Individual Technique,Exercise,Immediate post,All,Intrusion-related distress,NA,yes,71,1,1,1,-0.07221," [-0.64, 0.50]",-0.247395682,0.804602015,NA,NA,NA,NA,NA
Individual Technique,Extinction,Immediate post,All,Intrusion-related distress,NA,yes,84,1,1,1,0.17862," [-0.28, 0.64]",0.755515891,0.449939501,NA,NA,NA,NA,NA
Individual Technique,Film-related rumination,Immediate post,All,Intrusion-related distress,NA,yes,199,2,3,12,-0.13648776," [-0.30, 0.03]",-1.608178299,0.107796135,9.549537294,0.003474507,2.31642E-12,4.701481458,0.571302387
Individual Technique,Hydrocortisone,Immediate post,All,Intrusion-related distress,NA,yes,88,1,1,1,0.27399," [-0.27, 0.82]",0.991115829,0.321629025,NA,NA,NA,NA,NA
Individual Technique,Hyperventilation provocation + thought suppression,Immediate post,All,Intrusion-related distress,NA,yes,120,1,1,1,-0.19314," [-0.76, 0.37]",-0.667518691,0.504440874,NA,NA,NA,NA,NA
Individual Technique,Imagery re-experience,Immediate post,All,Intrusion-related distress,NA,yes,319,3,3,3,0.36908525," [-0.03, 0.76]",1.830158508,0.06722624,2.895220812,0.019911414,0.019911414,32.57972117,0.235131486
Individual Technique,Imagery re-experience + eye movement,Immediate post,All,Intrusion-related distress,NA,yes,174,1,2,2,-0.189251658," [-0.61, 0.23]",-0.88879259,0.374114559,0.000140031,1.8731E-07,1.8731E-07,0.000413031,0.990558482
Individual Technique,Imagery re-experience + number counting,Immediate post,All,Intrusion-related distress,NA,yes,174,1,2,2,-0.204496688," [-0.63, 0.22]",-0.948783387,0.342730793,0.05929668,2.49834E-13,2.49834E-13,5.34118E-10,0.807611039
Individual Technique,Imagery rescripting,Immediate post,All,Intrusion-related distress,NA,yes,219,2,2,3,0.404224412," [0.09, 0.72]",2.528180408,0.011465542,0.533112656,1.96773E-12,4.6708E-13,3.16222E-09,0.766012854
Individual Technique,Imagery trauma elaboration,Immediate post,All,Intrusion-related distress,NA,yes,106,1,1,1,0.14657," [-0.23, 0.53]",0.75349503,0.451152497,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers,Immediate post,All,Intrusion-related distress,NA,yes,80,1,1,1,-0.06921," [-0.69, 0.55]",-0.218809076,0.826798777,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers + thought suppression,Immediate post,All,Intrusion-related distress,NA,yes,200,2,2,2,0.001346009," [-0.83, 0.83]",0.00317944,0.997463178,3.826455583,0.132461841,0.132461841,73.86615425,0.050449511
Individual Technique,Memory test,Immediate post,All,Intrusion-related distress,NA,yes,52,1,1,2,0.212488219," [-0.08, 0.51]",1.405392346,0.159904642,0.066552495,0,4.46825E-12,9.77308E-09,0.796424116
Individual Technique,Mindfulness vs. Muscle relaxation,Immediate post,All,Intrusion-related distress,NA,yes,60,1,1,3,0.143720379," [-0.17, 0.46]",0.892896694,0.371912498,2.037056795,0,0.001539185,1.980297636,0.361125983
Individual Technique,Number counting,Immediate post,All,Intrusion-related distress,NA,yes,41,1,1,2,0.250056228," [-0.51, 1.01]",0.644541276,0.519224501,1.501114136,0,0.100490925,33.38281409,0.220500014
Individual Technique,Oxytocin,Immediate post,All,Intrusion-related distress,NA,yes,202,1,1,1,-0.08503," [-0.36, 0.19]",-0.604013875,0.545834417,NA,NA,NA,NA,NA
Individual Technique,Past vs. Now verbal training,Immediate post,All,Intrusion-related distress,NA,yes,96,1,1,1,-0.02213," [-0.31, 0.26]",-0.153308858,0.878154716,NA,NA,NA,NA,NA
Individual Technique,Positive vs. Negative cbm training,Immediate post,All,Intrusion-related distress,NA,yes,341,3,3,4,-0.086863437," [-0.30, 0.13]",-0.800749104,0.423276909,1.405807648,3.32039E-13,6.34272E-12,1.41456E-08,0.704173953
Individual Technique,Prosocial behavior,Immediate post,All,Intrusion-related distress,NA,yes,180,1,2,2,0.352672026," [0.06, 0.65]",2.347629779,0.01889329,0.009640523,2.45569E-12,2.45923E-12,1.08894E-08,0.921784469
Individual Technique,Sad induction,Immediate post,All,Intrusion-related distress,NA,yes,81,1,1,2,0.032131801," [-0.34, 0.41]",0.167972967,0.866604546,0.703011603,0,1.58865E-12,2.17073E-09,0.401773598
Individual Technique,Self efficacy,Immediate post,All,Intrusion-related distress,NA,yes,74,1,1,2,0.040610206," [-0.36, 0.44]",0.197662116,0.843309432,0.213664286,0,5.72251E-12,6.7718E-09,0.64391041
Individual Technique,Sleep,Immediate post,All,Intrusion-related distress,NA,yes,367,6,6,6,0.118137764," [-0.10, 0.34]",1.066197216,0.2863345,5.87072868,0.003057704,0.003057704,8.229831973,0.319001533
Individual Technique,Social comparison,Immediate post,All,Intrusion-related distress,NA,yes,120,1,1,3,0.360876915," [0.07, 0.66]",2.398815946,0.01644818,0.76622829,0,5.19071E-12,7.64448E-09,0.681735078
Individual Technique,Tetris,Immediate post,All,Intrusion-related distress,NA,yes,71,1,1,1,-0.22435," [-0.80, 0.35]",-0.766459717,0.443402812,NA,NA,NA,NA,NA
Individual Technique,Therapy dog interaction,Immediate post,All,Intrusion-related distress,NA,yes,60,1,1,1,0.22849," [-0.39, 0.85]",0.720208567,0.47139659,NA,NA,NA,NA,NA
Individual Technique,Thought suppression,Immediate post,All,Intrusion-related distress,NA,yes,200,2,2,2,-0.223494658," [-0.82, 0.38]",-0.729525697,0.465680155,2.012169902,0.047349308,0.047349308,50.30240743,0.156041995
Individual Technique,Trauma re-exposure,Immediate post,All,Intrusion-related distress,NA,yes,115,1,1,1,-0.04825," [-0.49, 0.40]",-0.212755394,0.831517758,NA,NA,NA,NA,NA
Individual Technique,Trauma re-exposure + verbal update,Immediate post,All,Intrusion-related distress,NA,yes,115,1,1,1,0.15152," [-0.30, 0.61]",0.650758081,0.515202664,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder +  visual stimulation imagery,Immediate post,All,Intrusion-related distress,NA,yes,114,1,1,1,-0.32057," [-0.78, 0.14]",-1.379159947,0.167845444,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder + d-corsi vs. Trauma reminder,Immediate post,All,Intrusion-related distress,NA,yes,107,1,1,1,0.13008," [-0.35, 0.61]",0.535755328,0.59212766,NA,NA,NA,NA,NA
Individual Technique,Trauma reminder + tetris vs. Trauma reminder,Immediate post,All,Intrusion-related distress,NA,yes,167,2,2,2,0.272278089," [-0.08, 0.62]",1.51784997,0.129052225,0.959450039,6.77141E-11,6.76979E-11,2.09665E-07,0.327325479
Individual Technique,Ve allocentric recognition memory task,Immediate post,All,Intrusion-related distress,NA,yes,45,1,1,1,-0.34433," [-1.07, 0.38]",-0.936070769,0.349236752,NA,NA,NA,NA,NA
Individual Technique,Ve egocentric recognition memory task,Immediate post,All,Intrusion-related distress,NA,yes,45,1,1,1,0.3428," [-0.38, 1.06]",0.931970639,0.351351699,NA,NA,NA,NA,NA
Individual Technique,Visual stimulation,Immediate post,All,Intrusion-related distress,NA,yes,120,1,1,2,-0.096290946," [-0.50, 0.31]",-0.465321678,0.641701113,1.70165286,0,0.035314214,41.23362523,0.192071961
Individual Technique,Visual stimulation imagery,Immediate post,All,Intrusion-related distress,NA,yes,114,1,1,1,-0.23419," [-0.69, 0.22]",-1.016986885,0.309159669,NA,NA,NA,NA,NA
Individual Technique,Writing-based rescripting,Immediate post,All,Intrusion-related distress,NA,yes,119,1,1,1,0.54555," [0.04, 1.05]",2.108947737,0.034949093,NA,NA,NA,NA,NA
Individual Technique,Conceptual processing,Peri,All,Intrusion-related distress,NA,no,211,1,1,1,-0.28185," [-0.75, 0.19]",-1.176054197,0.239573219,NA,NA,NA,NA,NA
Individual Technique,Contextual information,Peri,All,Intrusion-related distress,NA,no,148,2,2,3,0.216895395," [-0.32, 0.76]",0.785234935,0.432315836,3.235115351,0.094865715,2.7397E-11,57.76756975,0.198382623
Individual Technique,Data-driven processing,Peri,All,Intrusion-related distress,NA,no,211,1,1,1,-0.31231," [-0.78, 0.16]",-1.301661945,0.193031974,NA,NA,NA,NA,NA
Individual Technique,Dissociation,Peri,All,Intrusion-related distress,NA,no,111,2,2,3,-0.3630842," [-0.74, 0.02]",-1.875055264,0.060785121,1.207241595,0.002816272,0,2.543898644,0.546828093
Individual Technique,Emotional acceptance,Peri,All,Intrusion-related distress,NA,no,145,2,2,3,-0.024611602," [-0.37, 0.32]",-0.140520553,0.888248715,1.152886252,0,2.22725E-12,2.37774E-09,0.5618934
Individual Technique,Emotional numbing,Peri,All,Intrusion-related distress,NA,no,56,1,1,2,-0.170257957," [-0.63, 0.29]",-0.730714228,0.464953723,0.002991988,0,3.05271E-12,2.81148E-09,0.956378213
Individual Technique,Emotional suppression,Peri,All,Intrusion-related distress,NA,no,89,1,1,1,0.15268," [-0.45, 0.76]",0.492466874,0.622389334,NA,NA,NA,NA,NA
Individual Technique,Finger tapping,Peri,All,Intrusion-related distress,NA,no,51,1,1,1,0.0975," [-0.58, 0.77]",0.284092508,0.776339488,NA,NA,NA,NA,NA
Individual Technique,Hyperventilation provocation test (hvpt),Peri,All,Intrusion-related distress,NA,no,65,1,1,1,0.42601," [-0.18, 1.03]",1.380818509,0.167334771,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers,Peri,All,Intrusion-related distress,NA,no,65,1,1,1,-0.05932," [-0.66, 0.54]",-0.194403734,0.845859767,NA,NA,NA,NA,NA
Individual Technique,Conceptual processing,Peri,All,Intrusion-related distress,NA,yes,211,1,1,1,-0.28185," [-0.75, 0.19]",-1.176054197,0.239573219,NA,NA,NA,NA,NA
Individual Technique,Contextual information,Peri,All,Intrusion-related distress,NA,yes,148,2,2,3,0.216895395," [-0.32, 0.76]",0.785234935,0.432315836,3.235115351,0.094865715,2.7397E-11,57.76756975,0.198382623
Individual Technique,Data-driven processing,Peri,All,Intrusion-related distress,NA,yes,211,1,1,1,-0.31231," [-0.78, 0.16]",-1.301661945,0.193031974,NA,NA,NA,NA,NA
Individual Technique,Dissociation,Peri,All,Intrusion-related distress,NA,yes,111,2,2,3,-0.3630842," [-0.74, 0.02]",-1.875055264,0.060785121,1.207241595,0.002816272,0,2.543898644,0.546828093
Individual Technique,Emotional acceptance,Peri,All,Intrusion-related distress,NA,yes,145,2,2,3,-0.024611602," [-0.37, 0.32]",-0.140520553,0.888248715,1.152886252,0,2.22725E-12,2.37774E-09,0.5618934
Individual Technique,Emotional numbing,Peri,All,Intrusion-related distress,NA,yes,56,1,1,2,-0.170257957," [-0.63, 0.29]",-0.730714228,0.464953723,0.002991988,0,3.05271E-12,2.81148E-09,0.956378213
Individual Technique,Emotional suppression,Peri,All,Intrusion-related distress,NA,yes,89,1,1,1,0.15268," [-0.45, 0.76]",0.492466874,0.622389334,NA,NA,NA,NA,NA
Individual Technique,Finger tapping,Peri,All,Intrusion-related distress,NA,yes,51,1,1,1,0.0975," [-0.58, 0.77]",0.284092508,0.776339488,NA,NA,NA,NA,NA
Individual Technique,Hyperventilation provocation test (hvpt),Peri,All,Intrusion-related distress,NA,yes,65,1,1,1,0.42601," [-0.18, 1.03]",1.380818509,0.167334771,NA,NA,NA,NA,NA
Individual Technique,Memorize numbers,Peri,All,Intrusion-related distress,NA,yes,65,1,1,1,-0.05932," [-0.66, 0.54]",-0.194403734,0.845859767,NA,NA,NA,NA,NA
Individual Technique,Anodal tdcs,Pre,All,Intrusion-related distress,NA,no,118,1,1,1,-0.4689," [-0.96, 0.02]",-1.862811348,0.062488813,NA,NA,NA,NA,NA
Individual Technique,Attachment priming,Pre,All,Intrusion-related distress,NA,no,99,1,1,2,0.467307423," [0.07, 0.87]",2.292287778,0.021889043,0.209298087,0,5.47008E-12,6.57817E-09,0.647318113
Individual Technique,Cathodal tdcs,Pre,All,Intrusion-related distress,NA,no,118,1,1,1,-0.16962," [-0.67, 0.33]",-0.669840682,0.502959357,NA,NA,NA,NA,NA
Individual Technique,Cold vs. Warm water stress,Pre,All,Intrusion-related distress,NA,no,63,1,1,2,-0.331075575," [-0.68, 0.02]",-1.83973837,0.065806657,0.018724429,0,7.76777E-12,1.19929E-08,0.891159452
Individual Technique,Concrete processing,Pre,All,Intrusion-related distress,NA,no,64,1,1,1,-0.04685," [-0.54, 0.44]",-0.187278578,0.851442218,NA,NA,NA,NA,NA
Individual Technique,Losartan,Pre,All,Intrusion-related distress,NA,no,40,1,1,1,0.30264," [-0.32, 0.93]",0.951602031,0.341298851,NA,NA,NA,NA,NA
Individual Technique,Low vs. High resistance to proactive interference,Pre,All,Intrusion-related distress,NA,no,54,1,1,1,-0.06479," [-0.60, 0.47]",-0.237833474,0.812010255,NA,NA,NA,NA,NA
Individual Technique,Nicotine,Pre,All,Intrusion-related distress,NA,no,54,1,1,1,0.25541," [-0.31, 0.82]",0.888664037,0.374183665,NA,NA,NA,NA,NA
Individual Technique,Oxytocin,Pre,All,Intrusion-related distress,NA,no,300,2,2,3,-0.065662083," [-0.29, 0.16]",-0.568098195,0.569968294,0.245882137,2.69859E-12,2.61965E-12,9.88605E-09,0.884315775
Individual Technique,Positive vs. Negative cbm training,Pre,All,Intrusion-related distress,NA,no,147,3,3,5,0.647537105," [0.38, 0.92]",4.676944674,2.91181E-06,0.148815871,6.28684E-12,0,6.54452E-09,0.997365294
Individual Technique,Sad induction,Pre,All,Intrusion-related distress,NA,no,81,1,1,2,0.241063673," [-0.13, 0.62]",1.257742578,0.208484868,0.000646948,0,6.86586E-12,9.34512E-09,0.979707861
Individual Technique,Self efficacy,Pre,All,Intrusion-related distress,NA,no,113,1,1,2,-0.133145105," [-0.45, 0.19]",-0.814287141,0.415480475,0.01136144,0,4.31395E-12,8.06647E-09,0.915114209
Individual Technique,Anodal tdcs,Pre,All,Intrusion-related distress,NA,yes,118,1,1,1,-0.4689," [-0.96, 0.02]",-1.862811348,0.062488813,NA,NA,NA,NA,NA
Individual Technique,Attachment priming,Pre,All,Intrusion-related distress,NA,yes,99,1,1,2,0.467307423," [0.07, 0.87]",2.292287778,0.021889043,0.209298087,0,5.47008E-12,6.57817E-09,0.647318113
Individual Technique,Cathodal tdcs,Pre,All,Intrusion-related distress,NA,yes,118,1,1,1,-0.16962," [-0.67, 0.33]",-0.669840682,0.502959357,NA,NA,NA,NA,NA
Individual Technique,Cold vs. Warm water stress,Pre,All,Intrusion-related distress,NA,yes,63,1,1,2,-0.331075575," [-0.68, 0.02]",-1.83973837,0.065806657,0.018724429,0,7.76777E-12,1.19929E-08,0.891159452
Individual Technique,Concrete processing,Pre,All,Intrusion-related distress,NA,yes,64,1,1,1,-0.04685," [-0.54, 0.44]",-0.187278578,0.851442218,NA,NA,NA,NA,NA
Individual Technique,Losartan,Pre,All,Intrusion-related distress,NA,yes,40,1,1,1,0.30264," [-0.32, 0.93]",0.951602031,0.341298851,NA,NA,NA,NA,NA
Individual Technique,Low vs. High resistance to proactive interference,Pre,All,Intrusion-related distress,NA,yes,54,1,1,1,-0.06479," [-0.60, 0.47]",-0.237833474,0.812010255,NA,NA,NA,NA,NA
Individual Technique,Nicotine,Pre,All,Intrusion-related distress,NA,yes,54,1,1,1,0.25541," [-0.31, 0.82]",0.888664037,0.374183665,NA,NA,NA,NA,NA
Individual Technique,Oxytocin,Pre,All,Intrusion-related distress,NA,yes,300,2,2,3,-0.065662083," [-0.29, 0.16]",-0.568098195,0.569968294,0.245882137,2.69859E-12,2.61965E-12,9.88605E-09,0.884315775
Individual Technique,Positive vs. Negative cbm training,Pre,All,Intrusion-related distress,NA,yes,147,3,3,5,0.647537105," [0.38, 0.92]",4.676944674,2.91181E-06,0.148815871,6.28684E-12,0,6.54452E-09,0.997365294
Individual Technique,Sad induction,Pre,All,Intrusion-related distress,NA,yes,81,1,1,2,0.241063673," [-0.13, 0.62]",1.257742578,0.208484868,0.000646948,0,6.86586E-12,9.34512E-09,0.979707861
Individual Technique,Self efficacy,Pre,All,Intrusion-related distress,NA,yes,113,1,1,2,-0.133145105," [-0.45, 0.19]",-0.814287141,0.415480475,0.01136144,0,4.31395E-12,8.06647E-09,0.915114209
